fecha,eto,viento_max,viento_med,precip_max,precip,temp_max_abs,temp_max,temp_med,temp_min_abs,temp_min,hr_max,hr_med,hr_min,rad_max,rad_med
2023-02-17,1.56,4.978,0.82,0.0,0.0,16.98,16.3,11.58,6.606,7.01,84.47,69.52,50.14,867.0,133.78
2023-02-18,1.19,4.116,0.54,0.0,0.0,15.6,14.93,12.28,9.27,9.62,84.58,71.93,58.75,953.0,83.85
2023-02-19,1.67,4.743,0.51,0.0,0.0,19.49,19.06,11.58,6.64,7.23,88.77,66.07,31.2,707.6,160.46
2023-02-20,1.68,4.743,0.56,0.0,0.0,19.36,18.78,11.22,5.135,5.54,86.42,67.4,32.72,682.0,156.66
2023-02-21,1.63,4.841,0.44,0.6,0.6,21.36,20.72,12.39,6.91,7.36,88.0,72.15,42.84,841.0,147.46
2023-02-22,1.8,4.782,0.36,0.0,0.0,24.05,23.47,13.99,6.512,7.05,88.18,64.03,24.38,664.4,173.49
2023-02-23,1.67,4.606,0.52,0.0,0.0,19.89,19.29,12.44,7.255,7.71,87.3,72.41,46.49,753.0,147.64
2023-02-24,1.55,3.43,0.65,0.0,0.0,15.5,15.04,10.36,7.087,7.74,62.13,42.76,24.9,664.9,89.32
2023-02-24,1.55,3.43,0.65,0.0,0.0,15.5,15.04,10.36,7.087,7.74,62.13,42.76,24.9,664.9,89.32
2023-02-25,1.69,7.37,0.68,0.0,0.0,16.34,15.6,9.0,1.771,2.35,70.44,50.48,24.44,835.0,136.05
2023-02-26,2.58,8.17,1.49,0.0,0.0,16.82,16.3,10.94,2.848,3.83,64.73,39.78,22.68,977.0,197.61
2023-02-27,2.74,8.64,1.75,0.0,0.0,12.37,11.94,8.5,3.224,3.82,39.0,24.56,14.63,798.4,222.08
2023-02-28,2.43,5.919,1.02,0.0,0.0,16.6,16.21,8.76,1.838,3.15,45.18,29.79,14.66,778.8,218.52
2023-03-01,1.85,5.704,0.74,6.2,7.0,16.21,15.47,7.09,0.534,1.1,86.47,53.6,23.92,940.0,172.95
2023-03-02,2.21,7.291,0.99,0.1,0.1,15.03,14.45,7.2,0.805,1.06,73.01,45.8,18.79,947.0,215.79
2023-03-03,2.34,5.821,0.83,0.0,0.0,18.75,18.16,8.65,-0.007,0.37,74.94,50.28,17.88,800.0,224.56
2023-03-04,2.13,5.762,0.71,0.0,0.0,18.28,17.58,9.35,1.771,2.06,86.33,62.85,34.97,809.0,213.31
2023-03-05,2.01,5.155,0.65,0.6,1.1,19.46,18.75,10.82,2.041,2.33,87.62,53.6,18.05,835.0,161.71
2023-03-06,2.02,5.351,0.52,0.1,0.2,20.74,20.0,13.09,5.707,6.0,89.62,62.85,27.65,1146.0,170.18
2023-03-07,2.36,7.428,0.55,0.0,0.0,24.76,24.36,15.6,8.4,8.63,79.28,52.4,19.17,927.0,178.92
2023-03-08,2.71,5.508,0.51,0.0,0.0,28.34,27.45,17.59,7.991,8.57,73.9,50.82,25.69,786.7,221.11
2023-03-09,1.79,3.469,0.47,0.0,0.0,24.63,23.79,18.15,12.97,13.66,62.93,48.25,33.04,748.4,86.9
2023-03-10,3.11,6.703,0.89,0.0,0.0,27.24,26.76,19.14,10.51,11.07,69.13,38.73,18.56,903.0,201.79
2023-03-11,3.55,6.154,0.84,0.0,0.0,30.99,30.27,21.27,13.03,14.41,57.81,37.4,14.83,839.0,234.9
2023-03-12,3.59,6.88,0.88,0.0,0.0,30.11,29.24,21.5,14.92,15.58,59.22,41.09,23.51,834.0,235.36
2023-03-13,3.38,6.566,0.81,0.0,0.0,29.44,28.6,20.13,11.39,11.74,74.33,42.36,15.48,892.0,231.72
2023-03-14,3.48,5.625,0.95,0.0,0.0,25.9,25.27,19.22,12.34,13.1,49.88,29.51,13.36,938.0,244.82
2023-03-15,3.08,6.331,0.67,0.0,0.0,25.43,24.61,16.99,9.24,9.75,66.14,35.32,18.22,843.0,247.72
2023-03-16,3.09,6.605,0.73,0.0,0.0,24.07,23.45,15.46,9.61,10.28,87.67,52.76,19.26,856.0,248.09
2023-03-17,2.83,6.821,0.69,0.1,0.1,23.15,22.39,14.44,7.225,7.63,80.3,58.42,32.11,880.0,231.73
2023-03-18,1.78,4.488,0.37,0.0,0.0,21.65,20.85,14.96,9.67,10.03,84.92,59.91,31.11,1166.0,114.48
2023-03-19,3.45,7.036,1.16,0.0,0.0,21.91,21.46,16.11,9.98,10.91,71.51,43.73,28.04,908.0,257.06
2023-03-20,3.06,5.998,0.68,0.0,0.0,23.45,22.88,14.93,6.79,7.14,85.32,55.25,28.21,888.0,254.74
2023-03-21,3.07,5.194,0.57,0.0,0.0,26.07,25.25,15.58,6.987,7.45,84.87,56.88,20.71,959.0,247.4
2023-03-22,3.33,6.311,0.7,0.0,0.0,26.33,25.77,16.04,7.087,7.51,87.02,58.95,14.69,858.0,256.99
2023-03-23,3.84,7.742,0.9,0.0,0.0,28.41,27.81,17.74,7.661,8.13,82.9,39.27,6.97,884.0,268.85
2023-03-24,3.08,4.9,0.5,0.0,0.0,29.55,28.7,19.13,8.37,8.99,47.1,30.37,16.75,982.0,223.66
2023-03-25,4.27,6.546,1.09,0.0,0.0,28.88,28.31,20.86,14.31,14.6,64.28,38.69,16.36,875.0,268.4
2023-03-26,3.92,5.468,0.71,0.0,0.0,31.82,31.21,22.31,10.99,11.56,69.54,34.27,12.44,911.0,268.56
2023-03-26,3.92,5.468,0.71,0.0,0.0,31.82,31.21,22.31,10.99,11.56,69.54,34.27,12.44,911.0,268.56
2023-03-27,4.11,8.33,1.11,0.0,0.0,26.27,25.68,18.47,10.46,10.88,51.85,27.73,11.04,927.0,271.8
2023-03-28,3.4,6.586,0.82,0.0,0.0,22.73,21.99,14.59,7.601,8.03,70.11,54.14,33.92,1019.0,273.92
2023-03-29,3.4,4.92,0.56,0.0,0.0,25.87,25.15,16.16,8.94,9.39,82.32,54.24,19.36,905.0,271.05
2023-03-30,4.14,7.605,0.81,0.0,0.0,33.47,31.77,20.46,8.97,9.19,77.81,37.84,13.24,1004.0,265.24
2023-03-31,4.09,4.743,0.78,0.0,0.0,33.34,32.22,24.66,15.83,16.61,34.76,20.62,9.35,993.0,249.59
2023-04-01,3.97,7.33,1.06,0.0,0.0,28.54,27.58,22.2,18.34,18.68,39.96,31.81,18.28,1193.0,196.69
2023-04-02,5.23,7.781,1.85,0.0,0.0,24.8,24.4,19.42,13.81,14.55,39.0,22.08,12.94,942.0,298.37
2023-04-03,3.96,5.508,1.02,0.0,0.0,23.05,22.08,15.96,10.09,10.93,68.88,35.33,14.83,951.0,292.74
2023-04-04,3.22,5.272,0.68,0.0,0.0,22.06,21.42,14.96,9.78,10.13,77.0,58.07,32.34,1017.0,247.45
2023-04-05,3.32,5.429,0.73,0.0,0.0,21.64,20.64,14.41,9.17,9.47,83.3,58.19,32.41,1142.0,264.72
2023-04-06,3.54,5.9,0.86,0.0,0.0,21.94,21.42,13.95,6.182,6.66,81.35,53.97,19.91,1000.0,274.3
2023-04-07,3.71,4.9,0.67,0.0,0.0,24.05,23.35,14.8,6.52,6.7,84.8,51.26,16.65,942.0,300.53
2023-04-08,4.19,6.742,0.66,0.0,0.0,30.71,30.1,17.52,6.453,7.11,78.13,46.01,8.81,963.0,305.63
2023-04-09,4.01,4.978,0.61,0.0,0.0,28.37,27.84,18.16,10.72,11.11,78.44,53.74,20.67,933.0,292.38
2023-04-10,4.15,5.998,0.71,0.0,0.0,31.24,30.0,19.38,10.89,11.27,81.26,57.12,19.2,916.0,273.21
2023-04-11,4.03,4.959,0.87,0.0,0.0,27.91,26.89,19.24,13.08,13.57,81.88,60.1,33.01,920.0,264.05
2023-04-12,4.73,6.723,0.86,0.0,0.0,32.93,32.17,22.84,10.75,11.01,82.32,36.6,9.31,926.0,295.48
2023-04-13,4.75,6.468,1.45,0.0,0.0,26.14,25.02,19.79,13.91,14.7,62.96,35.23,15.09,1047.0,272.93
2023-04-14,4.41,6.801,0.89,0.0,0.0,27.67,26.93,19.58,11.1,11.52,62.56,30.97,13.41,1023.0,294.32
2023-04-15,5.63,6.625,1.38,0.0,0.0,30.76,30.36,23.58,15.93,16.58,41.71,25.46,11.09,972.0,313.09
2023-04-16,4.54,6.292,1.29,0.0,0.0,22.95,22.14,18.26,12.0,12.5,62.84,43.41,27.68,976.0,311.74
2023-04-17,4.09,6.644,0.84,0.0,0.0,23.12,22.36,15.93,8.71,9.24,78.39,50.74,28.69,1004.0,312.55
2023-04-18,3.94,6.233,0.98,0.0,0.0,22.65,22.03,15.68,8.7,9.03,77.78,55.2,32.04,1297.0,287.48
2023-04-19,4.04,8.09,1.2,0.2,0.2,22.86,22.11,16.76,11.53,12.22,72.71,51.72,26.47,1110.0,261.81
2023-04-20,4.82,7.84,1.01,0.0,0.0,28.3,27.49,19.61,11.36,11.63,64.34,37.4,15.47,970.0,313.21
2023-04-21,4.85,8.45,1.09,0.0,0.0,27.08,26.57,19.41,10.86,11.31,67.09,37.59,14.37,961.0,314.06
2023-04-22,3.92,5.684,0.63,0.0,0.0,29.18,27.75,19.27,12.57,13.03,75.45,50.4,19.57,1118.0,252.28
2023-04-23,5.26,6.605,1.03,0.0,0.0,30.38,29.78,21.88,13.97,14.93,67.51,33.22,16.73,980.0,324.39
2023-04-24,4.78,6.331,0.77,0.0,0.0,28.99,28.42,21.28,12.44,12.82,58.04,39.45,21.8,971.0,319.48
2023-04-25,5.12,6.488,0.86,0.0,0.0,34.08,33.13,24.01,13.35,13.88,64.84,33.04,12.68,1033.0,302.88
2023-04-25,5.12,6.488,0.86,0.0,0.0,34.08,33.13,24.01,13.35,13.88,64.84,33.04,12.68,1033.0,302.88
2023-04-26,5.14,7.389,0.87,0.0,0.0,30.97,29.99,22.31,15.19,15.86,74.56,43.52,23.42,984.0,323.33
2023-04-27,4.77,5.41,0.82,0.0,0.0,31.68,30.84,21.61,14.31,14.49,83.03,54.32,27.77,963.0,290.26
2023-04-28,4.31,7.213,0.9,0.0,0.0,32.52,31.26,22.51,14.52,15.01,69.35,42.63,23.2,1100.0,223.46
2023-04-29,4.2,5.743,0.84,3.9,7.8,34.11,33.35,23.92,17.25,17.91,79.05,43.59,13.08,1130.0,193.75
2023-04-30,4.52,6.213,0.95,0.1,1.3,29.39,28.75,21.6,15.7,16.2,81.8,60.18,31.66,1107.0,264.31
2023-05-01,5.2,6.821,0.82,0.1,0.4,30.73,29.75,21.92,16.77,17.09,83.62,59.59,24.2,1004.0,328.31
2023-05-02,5.02,6.821,0.86,0.1,0.1,31.17,30.51,21.5,14.65,15.01,85.87,57.55,22.09,1034.0,306.42
2023-05-03,4.76,5.312,0.82,0.0,0.0,28.46,27.24,20.56,14.48,15.21,83.5,51.45,21.2,1072.0,306.71
2023-05-04,4.43,5.704,0.67,0.0,0.0,30.09,29.59,20.81,12.07,12.32,74.87,49.62,21.24,1083.0,277.74
2023-05-05,5.43,5.919,1.02,0.0,0.0,30.46,29.59,21.42,13.59,13.92,73.14,49.62,21.71,1008.0,336.56
2023-05-06,5.06,6.213,0.96,0.0,0.0,29.96,29.09,21.63,14.72,15.11,71.28,46.58,15.23,1062.0,301.76
2023-05-07,4.23,6.37,0.86,0.2,0.2,28.38,27.32,21.68,17.24,17.81,83.12,52.46,30.48,1073.0,243.78
2023-05-08,4.78,5.645,0.72,0.0,0.0,30.67,29.22,21.84,14.25,14.58,74.66,51.95,25.6,1146.0,300.67
2023-05-09,5.72,7.017,1.08,0.0,0.0,32.93,32.03,24.18,16.74,16.99,80.14,53.56,21.62,1077.0,324.29
2023-05-10,5.36,7.291,1.13,0.0,0.0,27.72,27.12,22.04,17.61,17.81,85.02,59.01,31.05,1122.0,331.83
2023-05-11,4.09,5.978,1.09,0.0,0.0,25.81,24.69,20.57,16.7,17.04,81.58,58.5,36.35,1322.0,235.58
2023-05-12,3.12,7.468,1.06,0.1,0.2,24.07,23.12,17.33,13.47,13.9,87.75,68.56,40.06,1331.0,167.63
2023-05-13,3.78,8.27,0.76,0.2,0.5,24.3,22.97,15.91,11.56,12.02,88.0,63.96,28.43,1230.0,253.19
2023-05-14,4.93,6.527,0.98,0.0,0.0,26.75,25.95,18.37,9.21,9.65,84.3,50.0,18.6,1198.0,327.77
2023-05-15,5.49,8.47,1.26,0.0,0.0,28.73,27.27,20.87,13.39,13.85,71.29,38.78,13.37,1185.0,326.01
2023-05-16,6.03,8.31,1.46,0.0,0.0,28.79,27.29,20.03,13.42,14.12,77.38,43.78,15.68,1049.0,369.4
2023-05-17,4.42,8.68,1.17,0.0,0.0,24.67,23.82,19.02,13.95,14.23,76.96,54.66,26.89,1075.0,264.2
2023-05-18,3.45,5.331,0.76,0.0,0.0,23.91,23.23,18.77,13.71,14.39,76.87,54.78,31.27,1181.0,201.42
2023-05-19,3.62,6.096,0.74,0.1,0.1,24.02,23.18,16.43,12.44,13.02,79.73,63.37,32.07,1197.0,230.0
2023-05-20,4.1,5.841,0.81,0.1,0.1,23.99,23.22,17.13,12.9,13.27,81.03,62.55,34.34,1200.0,273.38
2023-05-21,3.76,6.213,0.84,0.0,0.0,24.23,23.34,17.81,11.46,11.87,85.7,61.54,32.43,1013.0,235.3
2023-05-22,3.32,8.96,1.32,2.8,2.8,23.0,22.33,18.54,15.49,15.66,88.47,70.55,49.44,1080.0,185.05
2023-05-23,2.19,5.253,0.68,15.4,34.6,21.15,20.34,16.83,14.11,14.28,89.5,78.95,57.5,1299.0,120.32
2023-05-24,2.06,2.999,0.28,2.1,4.2,22.15,21.5,17.19,14.82,15.11,89.12,79.18,57.03,884.0,119.36
2023-05-25,4.33,6.821,0.67,0.1,0.1,27.42,26.52,19.31,13.03,13.31,89.02,67.96,34.12,1118.0,280.72
2023-05-25,4.33,6.821,0.67,0.1,0.1,27.42,26.52,19.31,13.03,13.31,89.02,67.96,34.12,1118.0,280.72
2023-05-26,4.4,7.526,1.22,0.0,0.0,25.6,24.95,19.89,15.59,15.77,87.1,69.78,46.79,1189.0,269.96
2023-05-27,4.13,6.978,1.17,0.6,2.1,25.55,25.0,19.79,16.09,16.28,86.95,67.44,38.43,1140.0,236.23
2023-05-28,3.2,5.841,0.67,8.9,13.2,26.28,25.38,18.34,14.72,14.97,88.2,71.25,41.88,1206.0,184.12
2023-05-29,4.13,4.939,0.69,0.4,0.6,27.82,26.76,19.61,13.5,13.93,89.1,67.26,32.64,1148.0,255.86
2023-05-30,3.96,6.292,0.61,9.0,19.0,27.05,26.41,18.9,15.33,15.95,86.42,72.43,35.58,1204.0,247.6
2023-05-31,3.53,6.35,0.37,19.6,20.7,28.85,27.6,19.05,15.02,15.23,86.05,71.75,30.3,1126.0,221.03
2023-06-01,3.7,5.547,0.57,0.1,0.1,26.25,25.66,19.85,13.91,14.19,87.58,66.31,40.57,1165.0,229.23
2023-06-02,2.81,5.527,0.59,0.1,0.1,24.22,23.64,20.09,16.03,16.31,84.33,67.83,50.37,1052.0,155.48
2023-06-03,2.83,6.292,0.47,1.8,2.8,24.97,23.99,19.98,15.97,16.39,86.73,72.96,53.28,1110.0,163.44
2023-06-04,5.21,5.292,0.68,0.0,0.0,27.52,26.9,21.2,16.03,16.32,85.57,63.11,41.67,1167.0,343.1
2023-06-05,5.12,5.449,0.67,0.0,0.0,27.93,27.25,21.63,14.85,15.03,81.2,61.39,40.85,1247.0,333.95
2023-06-06,5.4,5.194,0.73,0.0,0.0,28.62,28.16,22.18,16.37,16.63,85.13,61.83,32.45,1107.0,345.31
2023-06-07,1.44,2.901,0.2,1.2,5.1,22.31,21.74,19.56,17.26,17.59,88.05,81.41,74.26,359.2,67.39
2023-06-08,3.45,5.508,0.57,0.1,0.1,26.18,25.49,21.24,16.8,16.98,88.93,72.73,50.61,1292.0,203.53
2023-06-09,5.64,6.292,0.75,0.0,0.0,31.0,30.31,24.13,17.6,17.95,87.65,57.82,34.66,1111.0,343.24
2023-06-10,5.69,6.174,0.84,0.0,0.0,32.89,31.59,25.96,20.13,20.45,69.13,44.42,29.93,1141.0,322.19
2023-06-11,5.39,5.606,0.56,0.0,0.0,32.38,31.77,24.78,18.32,18.58,74.52,51.92,26.75,1002.0,326.87
2023-06-12,4.56,6.39,0.62,0.0,0.0,29.84,29.24,24.34,20.0,20.5,82.07,64.82,40.56,1169.0,262.06
2023-06-13,4.62,7.076,0.65,4.0,4.7,31.48,30.65,23.39,17.1,17.4,86.32,64.68,30.72,1322.0,265.68
2023-06-14,5.97,5.802,0.79,0.1,0.1,32.28,31.37,24.6,16.91,17.24,83.58,50.68,28.07,1098.0,362.34
2023-06-15,5.86,6.821,0.74,0.0,0.0,33.26,32.64,25.9,18.15,18.37,79.6,47.62,23.66,1098.0,344.24
2023-06-16,5.86,5.939,0.66,0.0,0.0,33.53,32.97,25.92,18.39,18.56,75.38,47.33,24.54,1017.0,349.19
2023-06-17,5.99,5.233,0.69,0.0,0.0,33.97,33.56,26.26,18.22,18.59,68.74,43.41,18.32,1004.0,356.95
2023-06-18,5.29,6.076,1.02,0.0,0.0,31.91,31.31,25.59,20.94,21.3,70.46,45.31,23.68,1154.0,269.29
2023-06-19,5.73,5.37,0.73,0.0,0.0,34.05,33.56,27.14,20.23,20.81,61.81,40.01,23.4,984.0,322.17
2023-06-20,5.56,6.39,0.65,0.0,0.0,33.95,33.34,26.56,19.9,20.2,69.61,49.17,27.3,980.0,317.76
2023-06-21,5.45,8.7,0.7,0.0,0.0,32.37,31.61,25.76,21.13,21.39,71.55,54.99,37.71,976.0,311.37
2023-06-22,5.96,5.821,0.72,0.0,0.0,34.99,34.46,27.72,21.14,21.59,66.59,45.0,25.81,1092.0,333.46
2023-06-23,6.4,6.566,1.15,0.0,0.0,32.05,31.62,26.34,20.06,20.47,71.74,50.31,30.33,1004.0,357.74
2023-06-24,6.01,5.978,0.6,0.0,0.0,34.42,33.91,26.63,19.32,19.62,75.71,45.97,25.88,993.0,357.43
2023-06-24,6.01,5.978,0.6,0.0,0.0,34.42,33.91,26.63,19.32,19.62,75.71,45.97,25.88,993.0,357.43
2023-06-25,6.15,5.292,0.62,0.0,0.0,37.64,37.15,28.46,18.83,19.02,66.7,38.22,17.6,990.0,355.49
2023-06-26,5.87,5.939,0.81,0.0,0.0,36.33,35.57,29.18,21.94,22.68,64.68,38.7,19.18,971.0,307.39
2023-06-27,6.18,5.331,0.79,0.0,0.0,36.67,36.08,28.67,21.23,21.72,61.16,40.34,18.56,967.0,337.18
2023-06-28,6.35,6.233,1.03,0.0,0.0,35.49,35.02,27.69,20.5,21.02,71.36,50.14,24.01,975.0,333.84
2023-06-29,5.79,5.076,0.77,0.0,0.0,35.08,34.42,27.99,21.17,21.51,78.85,59.66,38.23,935.0,315.25
2023-06-30,4.94,5.566,1.09,0.0,0.0,32.32,31.12,26.86,23.72,24.05,81.16,61.37,42.14,1204.0,247.35
2023-07-01,5.75,6.154,0.88,0.0,0.0,33.16,32.18,27.46,23.39,23.86,73.59,58.24,39.44,1182.0,311.47
2023-07-02,6.0,5.449,0.66,0.0,0.0,34.72,34.02,28.25,21.88,22.09,81.27,50.21,28.58,1027.0,339.43
2023-07-03,6.19,6.527,0.88,0.0,0.0,34.82,34.07,28.08,21.24,21.45,71.17,47.74,28.28,1029.0,340.43
2023-07-04,6.56,6.37,0.84,0.0,0.0,38.41,37.68,29.52,21.67,21.97,78.88,52.85,23.04,988.0,347.98
2023-07-05,4.72,5.508,0.9,0.0,0.0,33.31,32.51,27.54,23.73,23.94,80.76,62.05,41.84,1292.0,234.47
2023-07-06,5.21,5.762,0.88,0.0,0.0,33.67,32.67,27.5,23.5,23.68,78.09,61.29,39.62,1212.0,270.4
2023-07-07,6.63,6.39,1.24,0.0,0.0,35.39,34.62,28.61,23.86,24.04,78.3,54.11,25.13,965.0,334.53
2023-07-08,6.11,4.684,0.76,0.0,0.0,37.23,36.21,29.34,22.62,22.82,75.08,52.94,31.0,935.0,327.21
2023-07-09,6.22,5.233,0.76,0.0,0.0,37.74,37.04,30.27,23.97,24.39,71.93,49.78,26.8,999.0,326.73
2023-07-10,6.33,5.468,0.92,0.0,0.0,37.47,36.86,30.27,23.93,24.54,77.84,52.87,31.81,950.0,322.06
2023-07-11,5.68,5.704,0.71,0.0,0.0,40.1,39.38,31.75,24.0,24.48,80.63,54.09,22.75,960.0,278.37
2023-07-12,6.56,7.389,0.89,0.0,0.0,42.45,41.54,31.72,24.76,25.09,82.35,56.2,17.74,941.0,309.75
2023-07-13,5.97,7.33,1.11,0.0,0.0,35.04,34.3,29.38,24.76,25.19,79.8,60.47,38.59,1059.0,299.33
2023-07-14,5.66,6.135,0.78,0.0,0.0,37.03,35.92,29.08,23.89,24.14,78.85,58.81,33.47,1094.0,291.96
2023-07-15,6.33,6.35,0.82,0.0,0.0,38.1,37.3,30.94,24.32,24.49,76.69,50.84,27.7,949.0,328.46
2023-07-16,5.9,6.742,1.22,0.0,0.0,35.39,34.49,29.49,24.36,24.75,72.39,57.58,40.33,1066.0,287.39
2023-07-17,6.43,6.39,1.09,0.0,0.0,35.9,35.14,30.06,24.96,25.19,81.55,58.32,36.89,947.0,329.52
2023-07-18,6.24,4.998,0.63,0.0,0.0,40.17,39.51,31.93,23.9,24.37,77.36,52.06,28.17,943.0,326.63
2023-07-19,6.05,7.389,0.76,0.0,0.0,43.73,42.4,32.8,24.83,25.19,69.94,48.09,13.13,996.0,287.84
2023-07-20,3.94,7.311,0.67,1.9,2.0,37.33,35.74,29.34,24.82,25.27,80.73,66.43,45.33,1184.0,180.4
2023-07-21,5.33,5.606,0.69,0.0,0.0,39.99,38.56,29.73,22.38,22.92,82.68,51.8,11.44,1156.0,266.65
2023-07-22,4.89,6.056,0.93,0.0,0.0,34.63,33.96,28.72,24.26,24.46,82.05,61.76,36.71,1109.0,237.23
2023-07-23,5.12,5.37,0.74,0.0,0.0,37.03,35.63,29.88,24.49,24.82,82.58,60.87,40.05,1094.0,257.97
2023-07-24,4.79,4.547,0.56,0.0,0.0,40.44,39.58,32.68,26.41,26.66,75.68,42.74,20.17,1083.0,227.51
2023-07-24,4.79,4.547,0.56,0.0,0.0,40.44,39.58,32.68,26.41,26.66,75.68,42.74,20.17,1083.0,227.51
2023-07-25,6.27,6.997,0.86,0.0,0.0,38.07,37.0,30.96,23.97,24.54,41.6,25.73,16.71,973.0,337.94
2023-07-26,5.81,6.919,1.12,0.0,0.0,33.44,32.78,28.49,23.83,24.2,72.78,55.15,40.61,1075.0,302.66
2023-07-27,4.8,5.214,0.86,0.0,0.0,35.41,34.7,28.77,23.93,24.22,80.04,58.04,31.99,1111.0,230.68
2023-07-28,5.95,5.468,0.79,0.0,0.0,36.52,35.59,29.5,23.66,24.08,78.39,54.5,34.09,1068.0,318.63
2023-07-29,5.94,5.606,0.68,0.0,0.0,37.93,37.37,30.4,22.96,23.38,77.43,47.18,23.57,1001.0,322.0
2023-07-30,5.98,5.214,0.72,0.0,0.0,36.83,36.01,30.3,23.93,24.25,71.04,46.97,30.52,943.0,324.92
2023-07-31,6.0,6.39,0.81,0.0,0.0,36.32,35.76,29.73,23.16,23.37,74.16,53.2,34.92,965.0,323.43
2023-08-01,6.15,6.135,0.73,0.0,0.0,41.21,39.84,31.45,22.79,23.27,76.02,42.28,12.05,967.0,328.72
2023-08-02,6.2,7.213,0.8,0.0,0.0,40.77,39.93,31.58,23.29,23.62,72.74,37.06,11.69,958.0,324.12
2023-08-03,6.58,7.605,1.11,0.0,0.0,38.38,37.27,31.08,25.07,26.56,71.58,40.57,17.86,1016.0,323.44
2023-08-04,5.59,5.9,1.36,0.0,0.0,32.75,31.66,27.69,22.65,22.97,73.14,46.83,33.73,1152.0,281.49
2023-08-05,5.9,7.115,0.9,0.0,0.0,35.92,34.81,27.02,19.66,20.1,66.77,43.36,15.41,982.0,331.58
2023-08-06,5.79,5.233,0.75,0.0,0.0,37.37,36.64,28.16,20.1,20.41,71.62,47.13,16.52,963.0,327.35
2023-08-07,4.99,6.056,1.01,0.0,0.0,33.53,32.35,27.4,23.09,23.36,77.57,59.36,38.22,1232.0,256.72
2023-08-08,5.4,6.429,0.92,0.0,0.0,34.18,33.36,27.57,21.98,22.35,77.19,56.28,32.07,905.0,291.38
2023-08-09,5.23,5.076,0.59,0.0,0.0,36.89,36.3,29.41,22.85,23.11,77.71,52.38,33.19,962.0,285.25
2023-08-10,5.32,5.449,0.51,0.0,0.0,43.64,42.99,32.4,23.83,24.09,69.07,45.01,18.33,863.0,276.18
2023-08-11,5.98,6.135,1.09,0.0,0.0,36.42,35.62,30.13,25.7,26.02,79.42,56.34,33.41,920.0,299.87
2023-08-12,5.55,5.508,0.82,0.0,0.0,35.68,34.94,28.72,23.23,23.47,76.66,56.18,37.02,911.0,300.91
2023-08-13,5.54,5.782,0.88,0.0,0.0,34.68,34.11,27.85,22.45,22.78,76.7,57.29,36.19,933.0,303.92
2023-08-14,5.52,5.155,0.8,0.0,0.0,36.02,35.08,28.29,22.25,22.47,80.78,58.48,34.2,913.0,303.41
2023-08-15,5.18,5.998,0.81,0.0,0.0,35.69,34.96,28.58,23.73,23.98,77.96,57.88,30.95,879.0,272.88
2023-08-16,5.24,5.547,0.79,0.0,0.0,36.63,35.82,29.18,23.77,23.97,79.46,56.73,29.93,881.0,275.0
2023-08-17,5.4,5.351,0.65,0.0,0.0,37.1,35.97,29.77,23.87,24.05,81.25,56.34,33.11,954.0,296.94
2023-08-18,5.33,4.959,0.58,0.0,0.0,39.07,38.19,30.7,23.23,23.59,79.3,48.47,17.46,915.0,297.82
2023-08-19,5.26,4.861,0.6,0.0,0.0,39.94,38.85,30.51,22.75,23.11,65.99,43.27,14.58,915.0,296.14
2023-08-20,5.31,6.625,0.67,0.0,0.0,37.3,36.57,29.88,24.27,24.73,72.02,50.89,32.44,887.0,287.53
2023-08-21,5.4,5.958,0.71,0.0,0.0,38.21,37.5,29.92,23.23,23.77,79.39,45.8,19.09,896.0,293.12
2023-08-22,5.56,5.684,0.86,0.0,0.0,38.65,37.83,29.63,22.15,22.51,69.59,43.14,22.67,883.0,292.2
2023-08-23,5.39,6.037,0.74,0.0,0.0,38.48,37.72,29.85,22.31,22.93,78.47,41.68,14.51,898.0,295.05
